company_id,company_name,country,industry,founded_year,company_age_years,stage,report_year,annual_revenue,gross_profit,net_profit,ebitda,revenue_growth_yoy,profit_margin,current_ratio,debt_equity_ratio,cash_balance,burn_rate_monthly,runway_months,previous_rounds,total_raised,last_round_amount,founder_ownership_pct,founder_experience_years,num_founders,has_board,has_audited_financials,monthly_active_users,monthly_revenue,customer_count,churn_rate,contracts_value,patents_count,financials_complete,documents_uploaded_count,fraud_flags,market_growth_pct,competition_index,country_risk_score,previous_disbursements_count,last_onchain_tx_age_days,onchain_event_count,team_changes_last_year,founder_criminal_flag,kyc_verified,investor_interest_score,success_count,failure_count,success_rate_pct,label_default_12m
C100338,Company_339,Nigeria,Manufacturing,2010,15,growth,2025,54.4,6.45,-8.02,6.45,0.33,-0.148,2.18,0.112,23.34,100.0,0.23,3,411996.8,80833.13,43.84,8,2,0,1,502,4.53,45,0.064,13.75,0,1,6,0,0.106,0.137,0.364,2,57,2,4,0,1,0.249,1,1,66.67,0
C100339,Company_340,Canada,E-commerce,2019,6,series_a,2025,4.99,0.75,0.15,0.75,-0.183,0.03,2.14,2.616,2.42,100.0,0.02,3,377166.81,58860.44,28.49,34,1,0,1,508,0.42,42,0.029,1.75,0,1,4,0,0.149,0.149,0.226,2,95,1,2,0,1,0.205,3,5,55.56,0
C100340,Company_341,Bangladesh,Retail,2021,4,growth,2025,6.61,1.16,-0.64,1.16,0.011,-0.096,1.79,2.188,0.18,100.0,0.0,1,28437.35,87160.07,33.47,32,2,0,0,461,0.55,68,0.031,3.88,0,1,0,0,0.083,0.171,0.548,1,54,1,3,0,1,0.065,0,1,63.64,0
C100341,Company_342,Nigeria,Dairy,2015,10,seed,2025,20.44,1.45,2.38,1.45,-0.215,0.116,2.72,2.901,0.91,100.0,0.01,1,78612.05,32391.16,39.88,10,3,0,0,489,1.7,51,0.029,7.25,0,1,0,0,0.128,0.502,0.178,1,334,5,3,0,0,0.227,2,0,75.0,0
C100342,Company_343,Kenya,Manufacturing,2014,11,series_a,2025,32.52,2.2,-0.72,2.2,-0.511,-0.022,2.62,1.451,13.59,100.0,0.14,0,0.0,0.0,28.07,5,3,1,0,477,2.71,43,0.022,12.63,1,1,7,0,0.031,0.315,0.259,0,189,0,3,0,1,0.236,1,3,57.14,0
C100343,Company_344,Nigeria,Retail,2015,10,series_a,2025,12.96,2.45,-2.25,2.45,0.531,-0.174,2.19,2.003,0.24,100.0,0.0,1,191452.31,42991.81,47.06,19,1,0,0,502,1.08,49,0.057,3.89,0,1,4,0,0.099,0.403,0.179,2,279,2,1,0,0,0.332,2,0,75.0,0
C100344,Company_345,India,Manufacturing,2023,2,seed,2025,43.48,2.88,-3.09,2.88,0.387,-0.071,1.91,2.557,8.66,100.0,0.09,1,188145.37,70030.16,7.46,22,1,0,1,486,3.62,40,0.031,0.78,1,1,5,0,0.026,0.173,0.215,1,228,3,1,0,1,0.288,1,2,61.54,0
C100345,Company_346,Brazil,Energy,2001,24,seed,2025,40.32,0.01,-4.49,0.01,-0.205,-0.111,2.83,0.918,4.29,100.0,0.04,0,0.0,0.0,12.96,36,3,0,1,486,3.36,48,0.009,3.94,0,1,4,0,0.095,0.165,0.54,6,208,3,2,0,1,0.118,1,2,61.54,0
C100346,Company_347,Germany,AgTech,2007,18,seed,2025,27.25,3.97,1.22,3.97,0.33,0.045,2.16,0.647,5.67,100.0,0.06,1,109429.65,31939.7,69.01,30,3,1,0,500,2.27,42,0.057,6.97,0,0,6,0,0.167,0.223,0.1,1,150,4,2,0,1,0.525,3,1,71.43,0
C100347,Company_348,India,Retail,2009,16,seed,2025,14.69,0.78,-2.29,0.78,0.573,-0.156,1.15,1.46,3.46,100.0,0.03,2,249954.97,24711.27,8.27,18,4,1,0,479,1.22,45,0.008,3.24,0,0,4,0,0.09,0.158,0.572,6,193,3,0,0,1,0.107,0,0,70.0,0
C100348,Company_349,Nigeria,Dairy,2005,20,seed,2025,13.42,1.29,0.88,1.29,0.059,0.066,0.98,1.045,4.86,100.0,0.05,0,0.0,0.0,28.23,25,3,1,1,515,1.12,54,0.09,5.54,0,0,4,0,0.043,0.649,0.419,7,356,2,0,0,1,0.236,1,0,72.73,0
C100349,Company_350,Kenya,Manufacturing,2013,12,mature,2025,89.29,8.57,-5.03,8.57,-0.076,-0.056,2.91,0.727,32.45,100.0,0.32,0,0.0,0.0,23.16,17,3,0,0,508,7.44,56,0.048,47.07,0,0,3,0,0.1,0.387,0.257,1,353,2,1,0,1,0.048,1,1,66.67,0
C100350,Company_351,UK,Energy,2013,12,growth,2025,75.15,2.07,4.35,2.07,-0.171,0.058,1.76,0.407,26.79,100.0,0.27,2,346404.0,98621.12,67.66,28,4,0,1,522,6.26,50,0.077,37.15,0,1,3,0,0.059,0.182,0.166,1,340,0,4,0,1,0.259,1,0,72.73,0
C100351,Company_352,Brazil,Software,2018,7,series_a,2025,19.78,2.06,3.05,2.06,-0.095,0.154,0.84,0.607,3.22,100.0,0.03,0,0.0,0.0,9.14,15,4,0,0,500,1.65,48,0.009,1.02,0,1,7,0,0.042,0.498,0.381,1,184,5,1,0,1,0.419,0,1,63.64,0
C100352,Company_353,Nigeria,Software,2011,14,seed,2025,23.64,0.23,1.89,0.23,0.475,0.08,2.48,0.571,8.71,100.0,0.09,3,385833.39,64684.13,30.49,20,1,0,1,499,1.97,66,0.033,3.49,0,0,3,0,0.096,0.57,0.197,5,65,4,1,0,1,0.227,2,0,75.0,0
C100353,Company_354,Kenya,E-commerce,2008,17,seed,2025,29.23,0.64,0.95,0.64,0.538,0.033,0.57,0.171,1.25,100.0,0.01,1,25595.32,73491.78,54.4,5,1,0,1,529,2.44,59,0.01,15.05,1,0,1,0,0.102,0.193,0.169,1,241,1,0,0,1,0.062,1,0,72.73,0
C100354,Company_355,USA,Manufacturing,2002,23,seed,2025,13.21,1.61,-1.47,1.61,0.293,-0.112,2.54,0.749,6.17,100.0,0.06,0,0.0,0.0,6.78,30,3,0,0,509,1.1,55,0.127,3.61,0,1,1,0,0.051,0.148,0.485,4,161,1,3,0,1,0.087,1,1,66.67,0
C100355,Company_356,UK,Fintech,2016,9,mature,2025,31.69,3.26,0.37,3.26,0.001,0.012,2.28,2.137,2.11,100.0,0.02,2,254336.29,28794.44,40.22,33,3,0,0,483,2.64,66,0.022,9.69,0,1,7,0,0.043,0.435,0.348,6,231,3,1,0,1,0.097,1,1,66.67,0
C100356,Company_357,Brazil,Manufacturing,2013,12,series_a,2025,4.67,0.82,0.51,0.82,-0.067,0.11,1.15,0.285,0.36,100.0,0.0,1,71356.2,51909.31,31.29,38,4,0,0,509,0.39,42,0.025,1.13,0,1,4,0,0.072,0.615,0.312,5,336,0,3,0,0,0.063,1,2,61.54,0
C100357,Company_358,Nigeria,Retail,2015,10,series_a,2025,45.67,2.84,-6.02,2.84,0.467,-0.132,2.27,2.486,6.85,100.0,0.07,3,222360.05,74538.85,26.54,32,3,0,0,504,3.81,45,0.001,17.3,0,0,3,0,0.077,0.078,0.255,2,169,1,1,0,0,0.327,1,2,61.54,0
C100358,Company_359,Philippines,Software,2016,9,growth,2025,250.15,13.38,31.56,13.38,-0.102,0.126,1.78,1.986,70.11,100.0,0.7,1,181471.07,95307.08,20.71,12,1,0,0,492,20.85,49,0.013,30.54,0,1,0,0,0.12,0.515,0.427,7,15,0,3,0,1,0.362,0,1,63.64,0
C100359,Company_360,India,Software,2011,14,series_a,2025,39.35,0.49,4.6,0.49,0.029,0.117,1.79,1.219,1.26,100.0,0.01,1,147647.49,58278.97,38.49,10,1,1,0,484,3.28,48,0.004,19.06,0,0,6,0,0.056,0.177,0.407,6,97,5,4,0,1,0.099,0,2,58.33,0
C100360,Company_361,Brazil,Logistics,2020,5,series_a,2025,22.7,0.16,-2.34,0.16,0.209,-0.103,1.19,2.081,4.97,100.0,0.05,1,18891.94,85341.14,3.25,25,1,0,1,484,1.89,46,0.019,1.82,0,0,7,1,0.044,0.567,0.256,4,144,4,1,0,1,0.21,1,2,61.54,0
C100361,Company_362,Bangladesh,Fintech,2022,3,series_a,2025,20.05,0.46,3.4,0.46,-0.164,0.17,0.62,1.475,4.8,100.0,0.05,0,0.0,0.0,32.47,10,3,0,0,438,1.67,54,0.016,5.44,0,0,6,0,0.014,0.306,0.411,2,287,2,4,0,1,0.059,3,3,62.5,0
C100362,Company_363,Nigeria,AgTech,2021,4,seed,2025,16.44,2.07,-0.04,2.07,-0.211,-0.002,1.76,1.61,0.36,100.0,0.0,0,0.0,0.0,44.52,11,4,0,1,487,1.37,44,0.109,6.16,0,1,3,0,0.12,0.386,0.206,1,64,1,3,0,1,0.239,1,2,61.54,0
C100363,Company_364,Germany,Software,2003,22,seed,2025,39.29,6.83,6.16,6.83,-0.129,0.157,2.17,1.949,17.74,100.0,0.18,3,509887.74,61140.36,50.59,37,2,1,0,453,3.27,46,0.052,16.07,0,1,5,0,0.067,0.071,0.17,3,200,0,4,0,1,0.279,3,2,66.67,0
C100364,Company_365,Germany,Fintech,2001,24,series_a,2025,27.64,0.53,-2.79,0.53,-0.086,-0.101,1.56,2.745,10.09,100.0,0.1,4,161681.72,68979.33,33.4,18,1,0,1,498,2.3,50,0.027,6.09,0,0,6,0,-0.051,0.285,0.608,3,65,5,2,0,1,0.193,0,3,53.85,0
C100365,Company_366,Canada,Dairy,2012,13,series_a,2025,29.81,1.75,-3.54,1.75,0.243,-0.119,0.95,0.247,13.17,100.0,0.13,0,0.0,0.0,29.67,38,1,0,0,530,2.48,31,0.031,5.12,0,1,7,0,0.014,0.387,0.114,2,363,5,2,0,0,0.129,1,2,61.54,0
C100366,Company_367,Nigeria,E-commerce,2003,22,mature,2025,44.49,2.9,3.36,2.9,-0.088,0.075,2.03,0.156,2.61,100.0,0.03,1,167185.62,85409.62,54.26,24,3,1,1,499,3.71,56,0.013,15.75,0,1,5,0,0.051,0.243,0.102,1,134,1,2,0,1,0.134,2,3,60.0,0
C100367,Company_368,Philippines,Manufacturing,2012,13,seed,2025,16.52,2.18,1.9,2.18,-0.166,0.115,2.11,0.466,3.52,100.0,0.04,2,68126.46,35266.73,36.56,34,3,0,0,551,1.38,50,0.022,2.05,0,0,0,0,0.05,0.29,0.357,5,6,0,3,0,1,0.013,2,0,75.0,0
C100368,Company_369,Bangladesh,Fintech,2003,22,seed,2025,9.02,0.84,1.3,0.84,-0.317,0.144,1.03,2.804,3.61,100.0,0.04,2,102495.4,69552.1,9.59,29,1,0,0,516,0.75,44,0.075,1.99,0,0,2,0,0.015,0.305,0.127,4,215,0,2,0,1,0.191,3,1,71.43,0
C100369,Company_370,Bangladesh,Fintech,2016,9,series_a,2025,21.55,1.39,-3.4,1.39,-0.244,-0.158,2.6,1.943,7.71,100.0,0.08,1,197862.65,83264.66,45.75,26,1,1,0,511,1.8,35,0.042,12.43,0,1,1,0,0.069,0.344,0.394,7,27,5,2,0,1,0.209,0,2,58.33,0
C100370,Company_371,UK,AgTech,2015,10,seed,2025,29.05,4.67,-4.84,4.67,0.42,-0.167,1.61,2.295,0.47,100.0,0.0,0,0.0,0.0,27.63,32,4,0,1,483,2.42,61,0.033,5.87,0,1,3,0,0.056,0.298,0.058,6,344,5,1,0,1,0.357,0,2,58.33,0
C100371,Company_372,USA,Retail,2010,15,series_a,2025,14.2,1.97,-0.97,1.97,0.001,-0.068,2.91,0.795,2.34,100.0,0.02,1,31596.06,76146.49,41.28,11,1,1,0,496,1.18,61,0.07,4.83,0,1,7,0,0.053,0.466,0.44,3,52,4,1,0,1,0.127,2,0,75.0,0
C100372,Company_373,Canada,Software,2006,19,seed,2025,15.32,3.01,-0.58,3.01,0.237,-0.038,0.9,2.014,1.93,100.0,0.02,2,176270.61,99935.94,8.35,8,4,0,0,494,1.28,58,0.076,7.48,0,1,2,0,0.095,0.212,0.051,3,207,2,1,0,1,0.485,1,0,72.73,0
C100373,Company_374,Brazil,E-commerce,2002,23,seed,2025,71.97,8.01,11.84,8.01,0.205,0.165,2.31,2.222,27.7,100.0,0.28,2,166134.36,88986.92,44.34,17,4,1,0,489,6.0,55,0.009,30.32,0,1,0,0,0.169,0.347,0.331,7,18,3,3,0,1,0.105,1,2,61.54,0
C100374,Company_375,Kenya,Dairy,2025,0,seed,2025,8.63,0.56,0.49,0.56,0.133,0.057,2.08,2.502,0.81,100.0,0.01,2,245779.44,40984.82,13.45,36,3,0,0,549,0.72,46,0.019,2.52,0,1,3,0,0.05,0.165,0.304,5,108,5,2,0,1,0.121,0,1,63.64,0
C100375,Company_376,Nigeria,Manufacturing,2021,4,series_a,2025,15.46,2.26,1.3,2.26,0.022,0.084,2.05,0.078,3.22,100.0,0.03,2,24033.6,3936.07,27.55,1,4,0,0,489,1.29,42,0.043,7.99,0,1,0,0,0.079,0.295,0.05,5,18,2,4,0,1,0.198,0,0,70.0,0
C100376,Company_377,Bangladesh,Energy,2006,19,seed,2025,52.87,8.96,-2.97,8.96,-0.16,-0.056,1.32,2.106,1.7,100.0,0.02,0,0.0,0.0,4.78,3,1,0,1,464,4.41,47,0.0,10.69,0,0,4,0,0.032,0.447,0.346,2,53,4,0,0,1,0.4,3,1,71.43,0
C100377,Company_378,Germany,Healthcare,2008,17,mature,2025,67.14,3.0,-7.59,3.0,0.284,-0.113,2.15,0.053,8.63,100.0,0.09,0,0.0,0.0,22.95,25,2,0,0,489,5.59,58,0.06,31.6,0,1,4,0,0.135,0.275,0.331,7,331,2,1,0,1,0.051,0,3,53.85,0
C100378,Company_379,Bangladesh,Healthcare,2014,11,mature,2025,52.4,7.65,2.7,7.65,0.033,0.051,1.43,0.64,1.5,100.0,0.01,3,262793.09,16951.17,55.14,29,4,0,0,540,4.37,49,0.005,11.65,0,1,0,0,0.182,0.238,0.397,0,172,5,1,0,1,0.357,0,2,58.33,0
C100379,Company_380,Kenya,Dairy,2004,21,series_a,2025,10.77,0.54,0.94,0.54,0.117,0.087,0.58,1.21,5.21,100.0,0.05,0,0.0,0.0,3.25,17,4,0,0,496,0.9,47,0.053,0.58,0,1,3,0,0.036,0.123,0.477,7,87,5,1,0,1,0.287,0,2,58.33,0
C100380,Company_381,India,AgTech,2006,19,series_a,2025,45.72,7.15,-0.16,7.15,0.398,-0.003,1.74,0.335,3.06,100.0,0.03,0,0.0,0.0,44.71,39,2,0,0,510,3.81,55,0.134,2.9,0,1,6,0,0.154,0.295,0.213,1,224,1,2,0,1,0.033,2,1,69.23,0
C100381,Company_382,USA,E-commerce,2005,20,series_a,2025,35.68,7.03,-0.91,7.03,0.13,-0.026,1.95,1.502,17.33,100.0,0.17,2,361650.97,43500.2,30.92,24,2,0,0,493,2.97,53,0.01,13.91,0,0,7,0,0.027,0.172,0.368,3,91,3,2,0,0,0.103,1,2,61.54,0
C100382,Company_383,USA,Fintech,2001,24,seed,2025,39.82,6.39,5.82,6.39,0.384,0.146,2.12,2.542,8.02,100.0,0.08,1,172435.87,16526.22,9.9,8,4,0,0,487,3.32,42,0.047,23.55,0,0,7,0,0.124,0.14,0.354,4,259,3,4,0,1,0.153,1,2,61.54,0
C100383,Company_384,Kenya,Retail,2022,3,growth,2025,19.29,3.79,0.83,3.79,-0.164,0.043,2.26,2.942,0.56,100.0,0.01,1,48898.78,6974.21,24.08,31,3,1,1,534,1.61,34,0.067,0.77,0,1,1,0,0.124,0.065,0.474,3,78,5,2,0,1,0.076,1,0,72.73,0
C100384,Company_385,Bangladesh,Fintech,2011,14,seed,2025,65.02,8.53,-10.19,8.53,0.585,-0.157,2.81,0.483,19.67,100.0,0.2,1,74055.47,3862.27,24.08,12,3,0,1,508,5.42,47,0.056,18.1,0,1,4,0,0.015,0.152,0.3,6,356,0,0,0,1,0.199,4,1,73.33,0
C100385,Company_386,Kenya,AgTech,2006,19,seed,2025,23.9,0.6,0.56,0.6,-0.08,0.024,2.73,0.519,11.05,100.0,0.11,1,57461.54,95893.34,34.2,15,1,0,1,471,1.99,53,0.024,7.94,0,1,5,0,0.043,0.173,0.36,5,252,2,4,0,1,0.293,1,7,44.44,0
C100386,Company_387,Germany,E-commerce,2012,13,mature,2025,94.44,2.6,-4.77,2.6,0.688,-0.05,2.9,1.386,27.15,100.0,0.27,0,0.0,0.0,2.62,28,2,0,0,452,7.87,55,0.004,45.98,0,0,2,0,0.172,0.649,0.409,6,335,1,0,0,1,0.169,2,2,64.29,0
C100387,Company_388,Bangladesh,Logistics,2000,25,series_a,2025,42.89,6.14,-6.18,6.14,0.387,-0.144,1.28,0.127,14.09,100.0,0.14,2,280126.8,5349.8,24.67,17,2,0,0,480,3.57,44,0.012,25.04,0,1,5,0,0.027,0.175,0.24,0,302,3,3,0,1,0.261,3,3,62.5,0
C100388,Company_389,Brazil,Software,2010,15,growth,2025,55.04,0.16,-7.42,0.16,0.601,-0.135,2.94,2.35,16.21,100.0,0.16,1,15843.27,85185.53,49.96,6,2,1,0,471,4.59,38,0.002,9.33,0,1,4,0,0.04,0.208,0.144,0,221,2,4,0,1,0.17,1,1,66.67,0
C100389,Company_390,UK,Manufacturing,2016,9,seed,2025,72.88,10.74,10.03,10.74,-0.013,0.138,2.74,0.969,3.88,100.0,0.04,3,237244.54,95853.24,30.48,37,3,0,0,489,6.07,54,0.041,12.53,0,1,7,0,0.151,0.198,0.259,3,303,0,0,0,1,0.209,1,2,61.54,0
C100390,Company_391,Nigeria,E-commerce,2007,18,mature,2025,2.61,0.27,-0.22,0.27,0.346,-0.083,0.63,1.529,0.5,100.0,0.0,1,181301.04,19291.73,43.31,17,4,0,0,502,0.22,41,0.075,1.34,0,0,2,0,0.079,0.199,0.512,6,160,4,1,0,1,0.015,1,1,66.67,0
C100391,Company_392,Bangladesh,AgTech,2001,24,seed,2025,100.3,7.87,-2.41,7.87,-0.328,-0.024,1.91,0.726,4.88,100.0,0.05,0,0.0,0.0,49.92,26,3,0,0,508,8.36,59,0.004,20.95,0,1,4,0,0.109,0.288,0.42,1,223,3,2,0,1,0.151,1,3,57.14,0
C100392,Company_393,Bangladesh,E-commerce,2006,19,mature,2025,44.55,3.88,-5.96,3.88,-0.305,-0.134,1.39,0.003,18.0,100.0,0.18,3,599590.19,59385.53,4.52,7,1,0,0,512,3.71,53,0.097,18.32,0,1,3,0,0.031,0.323,0.459,0,317,2,4,0,1,0.28,0,2,58.33,0
C100393,Company_394,Nigeria,Healthcare,2009,16,seed,2025,32.76,4.27,4.65,4.27,-0.084,0.142,0.61,1.322,10.92,100.0,0.11,2,357417.91,83273.58,41.0,25,3,1,0,532,2.73,55,0.005,19.22,1,0,0,0,0.207,0.561,0.23,7,45,0,2,0,1,0.32,3,2,66.67,0
C100394,Company_395,Canada,E-commerce,2011,14,series_a,2025,6.36,0.89,0.12,0.89,0.025,0.018,2.22,1.795,0.23,100.0,0.0,0,0.0,0.0,21.23,17,1,0,0,507,0.53,56,0.062,1.09,0,1,2,0,0.204,0.184,0.651,4,222,1,1,0,1,0.075,0,4,50.0,0
C100395,Company_396,India,Energy,2014,11,series_a,2025,5.6,0.04,-0.54,0.04,0.499,-0.097,2.27,1.116,2.31,100.0,0.02,1,100446.0,88604.58,19.36,6,4,1,0,482,0.47,43,0.001,1.11,0,1,4,0,0.044,0.178,0.151,7,101,1,3,0,1,0.349,2,1,69.23,0
C100396,Company_397,India,Manufacturing,2005,20,growth,2025,230.34,19.66,44.03,19.66,-0.129,0.191,0.69,1.659,39.4,100.0,0.39,1,83348.12,11467.79,14.49,7,3,0,0,510,19.19,54,0.095,56.75,0,1,5,0,0.126,0.121,0.802,6,155,0,4,0,1,0.075,0,3,53.85,0
C100397,Company_398,Brazil,Logistics,2024,1,growth,2025,8.3,1.08,0.07,1.08,-0.018,0.009,1.29,2.144,4.05,100.0,0.04,0,0.0,0.0,56.69,26,1,0,0,488,0.69,58,0.002,2.93,0,1,2,0,0.11,0.62,0.423,7,166,3,0,0,1,0.029,2,2,64.29,0
C100398,Company_399,Canada,AgTech,2008,17,series_a,2025,47.25,5.75,-9.11,5.75,-0.323,-0.193,2.99,2.691,7.25,100.0,0.07,0,0.0,0.0,3.82,6,2,0,0,522,3.94,48,0.018,14.47,0,1,3,0,0.159,0.109,0.063,5,146,2,2,0,1,0.186,2,1,69.23,0
C100399,Company_400,Bangladesh,Software,2012,13,growth,2025,8.07,0.86,-1.41,0.86,-0.075,-0.174,1.18,2.388,0.11,100.0,0.0,4,795761.14,77574.64,22.33,8,2,0,0,469,0.67,58,0.079,3.01,0,1,2,0,0.072,0.197,0.161,1,206,0,1,0,1,0.304,0,4,50.0,0
C100400,Company_401,Brazil,Retail,2010,15,series_a,2025,5.99,0.07,-0.89,0.07,0.059,-0.148,1.3,2.12,2.62,100.0,0.03,1,143404.62,36920.04,78.05,13,2,0,0,500,0.5,42,0.022,2.25,0,0,0,0,0.16,0.293,0.367,1,5,2,3,0,0,0.314,2,1,69.23,0
C100401,Company_402,Nigeria,Dairy,2006,19,seed,2025,13.32,1.87,-0.32,1.87,0.212,-0.024,0.84,1.794,5.35,100.0,0.05,3,419437.61,8985.1,38.76,22,2,0,0,503,1.11,41,0.05,6.86,0,1,7,0,0.03,0.271,0.234,3,25,3,1,0,1,0.29,0,1,63.64,0
C100402,Company_403,Nigeria,Retail,2021,4,series_a,2025,4.37,0.73,0.43,0.73,0.024,0.098,1.79,2.317,1.41,100.0,0.01,1,133996.26,39818.96,45.13,3,3,0,0,479,0.36,60,0.011,0.5,0,0,0,0,0.042,0.07,0.12,7,37,1,4,0,1,0.247,0,0,70.0,0
C100403,Company_404,Germany,Software,2000,25,series_a,2025,16.94,3.02,-1.62,3.02,0.343,-0.096,1.26,1.954,6.32,100.0,0.06,6,258064.98,71270.8,7.86,16,2,0,0,488,1.41,66,0.048,1.09,0,1,2,0,0.165,0.125,0.161,4,314,0,0,0,1,0.279,1,2,61.54,0
C100404,Company_405,Bangladesh,Manufacturing,2018,7,mature,2025,27.6,1.06,4.94,1.06,-0.233,0.179,2.07,0.394,12.21,100.0,0.12,1,186926.43,83243.91,56.02,11,2,1,0,513,2.3,52,0.03,7.65,0,0,7,0,0.08,0.391,0.338,2,72,1,4,0,1,0.243,1,1,66.67,0
C100405,Company_406,Nigeria,Retail,2009,16,seed,2025,15.57,1.99,2.45,1.99,0.023,0.157,1.11,1.16,7.58,100.0,0.08,0,0.0,0.0,9.33,27,2,1,0,514,1.3,60,0.04,4.91,0,1,2,0,0.162,0.493,0.148,6,129,5,3,0,0,0.31,1,2,61.54,0
C100406,Company_407,India,Logistics,2001,24,growth,2025,29.58,0.62,0.4,0.62,0.055,0.013,1.72,0.439,12.87,100.0,0.13,2,84935.71,22849.65,43.7,34,3,0,1,495,2.47,56,0.01,3.23,0,1,5,0,0.107,0.171,0.419,7,222,0,1,0,1,0.119,3,2,66.67,0
C100407,Company_408,India,Dairy,2021,4,mature,2025,24.0,2.95,-0.57,2.95,0.4,-0.024,0.68,2.845,6.99,100.0,0.07,3,52871.59,12209.35,15.72,29,2,0,1,490,2.0,46,0.038,14.36,0,1,1,0,0.141,0.397,0.315,2,63,3,2,0,0,0.187,2,2,64.29,0
C100408,Company_409,Nigeria,Manufacturing,2011,14,seed,2025,22.31,3.2,0.98,3.2,-0.272,0.044,1.84,2.5,3.76,100.0,0.04,0,0.0,0.0,19.73,16,2,1,0,520,1.86,52,0.009,5.12,0,1,5,0,0.011,0.392,0.119,7,42,1,0,0,1,0.274,0,3,53.85,0
C100409,Company_410,Brazil,E-commerce,2013,12,series_a,2025,28.14,1.97,-2.44,1.97,0.299,-0.087,1.18,1.805,13.1,100.0,0.13,2,108399.78,98358.1,21.83,27,1,0,1,471,2.34,64,0.01,13.34,0,0,4,0,0.033,0.4,0.328,2,355,3,1,0,1,0.048,0,0,70.0,0
C100410,Company_411,Canada,Retail,2004,21,seed,2025,8.37,1.27,-0.05,1.27,-0.089,-0.006,1.9,0.339,1.57,100.0,0.02,0,0.0,0.0,20.59,36,4,0,0,491,0.7,41,0.05,2.33,0,1,6,0,0.036,0.038,0.65,3,350,0,4,0,1,0.128,1,2,61.54,0
C100411,Company_412,Kenya,Fintech,2000,25,series_a,2025,11.27,1.75,1.73,1.75,-0.138,0.154,0.69,2.498,0.32,100.0,0.0,3,203027.25,88273.04,26.84,38,1,0,0,486,0.94,53,0.025,4.66,0,0,3,0,0.057,0.155,0.498,1,234,1,4,0,1,0.099,4,2,68.75,0
C100412,Company_413,India,AgTech,2016,9,growth,2025,45.63,2.64,1.88,2.64,-0.044,0.041,0.66,1.458,9.99,100.0,0.1,1,45197.09,25849.61,65.78,37,1,0,0,510,3.8,48,0.119,24.95,0,0,0,0,0.084,0.308,0.234,3,305,5,4,0,1,0.144,0,1,63.64,0
C100413,Company_414,Nigeria,Retail,2023,2,mature,2025,42.74,6.74,4.72,6.74,-0.0,0.111,0.59,2.719,19.66,100.0,0.2,1,114581.06,41528.53,15.34,7,4,0,0,494,3.56,39,0.092,15.65,0,1,6,0,0.09,0.068,0.164,4,94,0,3,0,1,0.028,1,2,61.54,0
C100414,Company_415,India,E-commerce,2006,19,growth,2025,15.12,1.48,2.18,1.48,-0.074,0.144,0.95,1.213,3.82,100.0,0.04,2,385971.03,69244.75,32.13,15,3,1,0,474,1.26,48,0.033,7.24,0,1,5,0,0.126,0.365,0.344,2,9,0,3,0,1,0.144,0,3,53.85,0
C100415,Company_416,Germany,Fintech,2025,0,series_a,2025,18.76,0.19,-1.12,0.19,0.044,-0.06,2.59,0.19,2.93,100.0,0.03,2,156009.29,21618.51,52.31,9,3,0,1,522,1.56,50,0.008,1.89,0,0,0,0,0.068,0.224,0.042,7,122,5,0,0,1,0.148,2,0,75.0,0
C100416,Company_417,Nigeria,Energy,2010,15,series_a,2025,67.47,8.53,9.38,8.53,0.639,0.139,0.91,0.944,24.92,100.0,0.25,3,346240.07,92064.95,4.69,25,3,0,1,474,5.62,57,0.031,17.63,0,1,6,0,0.094,0.804,0.372,7,53,2,4,0,1,0.168,0,0,70.0,0
C100417,Company_418,Germany,Fintech,2009,16,mature,2025,3.24,0.62,0.0,0.62,-0.899,0.001,1.62,1.005,0.88,100.0,0.01,0,0.0,0.0,29.94,37,2,0,0,514,0.27,51,0.05,0.02,0,0,0,0,0.128,0.179,0.104,0,8,5,3,0,0,0.372,2,3,60.0,0
C100418,Company_419,Kenya,Dairy,2016,9,seed,2025,10.55,1.98,0.89,1.98,-0.537,0.085,2.74,0.173,0.98,100.0,0.01,1,102902.59,78300.65,20.84,2,3,0,0,529,0.88,56,0.077,4.95,0,1,1,0,0.032,0.191,0.339,3,304,1,0,0,1,0.106,1,2,61.54,0
C100419,Company_420,Philippines,AgTech,2019,6,seed,2025,67.41,10.64,11.28,10.64,0.333,0.167,0.79,0.108,20.77,100.0,0.21,0,0.0,0.0,41.83,30,1,0,0,488,5.62,53,0.004,36.91,0,1,3,1,0.089,0.057,0.182,0,113,3,1,0,1,0.269,2,1,69.23,0
C100420,Company_421,Germany,Manufacturing,2012,13,mature,2025,154.44,9.72,-15.44,9.72,0.496,-0.1,1.75,2.646,4.59,100.0,0.05,0,0.0,0.0,17.74,12,4,0,0,511,12.87,62,0.052,22.62,0,1,3,0,0.126,0.287,0.2,5,285,3,2,0,1,0.091,0,0,70.0,0
C100421,Company_422,UK,Retail,2019,6,series_a,2025,9.53,1.76,-0.68,1.76,0.333,-0.071,2.72,1.215,0.27,100.0,0.0,0,0.0,0.0,24.81,35,2,1,0,524,0.79,58,0.024,5.68,0,0,5,0,0.107,0.358,0.234,0,115,3,1,0,1,0.12,2,0,75.0,0
